Date,Fighter,DraftKings,BetMGM,Caesars,BetRivers,FanDuel,BetWay,DraftKings_decimal,BetMGM_decimal,Caesars_decimal,BetRivers_decimal,FanDuel_decimal,BetWay_decimal,mean_odds,DraftKings_vig,DraftKings_novig,BetMGM_vig,BetMGM_novig,Caesars_vig,Caesars_novig,BetRivers_vig,BetRivers_novig,FanDuel_vig,FanDuel_novig,BetWay_vig,BetWay_novig,mean_odds_vig,mean_odds_novig
2020-05-16,Cortney Casey,-172.0,,,,,,1.58,,,,,,1.58,,,,,,,,,,,,,,
2020-05-16,Mara Romero Borella,140.0,,,,,,2.4,,,,,,2.4,,,,,,,,,,,,,,
2020-05-16,Darren Elkins,-139.0,,,,,,1.72,,,,,,1.72,,,,,,,,,,,,,,
2020-05-16,Nate Landwehr,110.0,,,,,,2.1,,,,,,2.1,,,,,,,,,,,,,,
2020-05-16,Don'tale Mayes,-111.0,,,,,,1.9,,,,,,1.9,,,,,,,,,,,,,,
2020-05-16,Rodrigo Nascimento,-111.0,,,,,,1.9,,,,,,1.9,,,,,,,,,,,,,,
2020-05-13,Anthony Smith,-227.0,,,,,,1.44,,,,,,1.44,,,,,,,,,,,,,,
2020-05-13,Glover Teixeira,187.0,,,,,,2.87,,,,,,2.87,,,,,,,,,,,,,,
2020-05-13,Ben Rothwell,125.0,,,,,,2.25,,,,,,2.25,,,,,,,,,,,,,,
2020-05-13,Ovince St. Preux,-152.0,,,,,,1.66,,,,,,1.66,,,,,,,,,,,,,,
2020-05-13,Ray Borg,140.0,,,,,,2.4,,,,,,2.4,,,,,,,,,,,,,,
2020-05-13,Ricky Simon,-172.0,,,,,,1.58,,,,,,1.58,,,,,,,,,,,,,,
2020-05-13,Karl Roberson,170.0,,,,,,2.7,,,,,,2.7,,,,,,,,,,,,,,
2020-05-13,Marvin Vettori,-200.0,,,,,,1.5,,,,,,1.5,,,,,,,,,,,,,,
2020-05-13,Michael Johnson,-111.0,,,,,,1.9,,,,,,1.9,,,,,,,,,,,,,,
2020-05-13,Thiago Moises,-111.0,,,,,,1.9,,,,,,1.9,,,,,,,,,,,,,,
2020-05-13,Sarah Moras,300.0,,,,,,4.0,,,,,,4.0,,,,,,,,,,,,,,
2020-05-13,Sijara Eubanks,-400.0,,,,,,1.25,,,,,,1.25,,,,,,,,,,,,,,
2020-05-13,Gabriel Benitez,150.0,,,,,,2.5,,,,,,2.5,,,,,,,,,,,,,,
2020-05-13,Omar Morales,-175.0,,,,,,1.57,,,,,,1.57,,,,,,,,,,,,,,
2020-05-13,Brian Kelleher,180.0,,,,,,2.8,,,,,,2.8,,,,,,,,,,,,,,
2020-05-13,Hunter Azure,-222.0,,,,,,1.45,,,,,,1.45,,,,,,,,,,,,,,
2020-05-13,Chase Sherman,-175.0,,,,,,1.57,,,,,,1.57,,,,,,,,,,,,,,
2020-05-13,Isaac Villanueva,150.0,,,,,,2.5,,,,,,2.5,,,,,,,,,,,,,,
2020-05-13,Andrei Arlovski,187.0,,,,,,2.87,,,,,,2.87,,,,,,,,,,,,,,
2020-05-13,Philipe Lins,-227.0,,,,,,1.44,,,,,,1.44,,,,,,,,,,,,,,
2020-05-13,Alex Hernandez,140.0,,,,,,2.4,,,,,,2.4,,,,,,,,,,,,,,
2020-05-13,Drew Dober,-172.0,,,,,,1.58,,,,,,1.58,,,,,,,,,,,,,,
2020-05-09,Justin Gaethje,200.0,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,
2020-05-09,Tony Ferguson,-250.0,,,,,,1.4,,,,,,1.4,,,,,,,,,,,,,,
2020-05-09,Dominick Cruz,162.0,,,,,,2.62,,,,,,2.62,,,,,,,,,,,,,,
2020-05-09,Henry Cejudo,-189.0,,,,,,1.53,,,,,,1.53,,,,,,,,,,,,,,
2020-05-09,Francis Ngannou,-250.0,,,,,,1.4,,,,,,1.4,,,,,,,,,,,,,,
2020-05-09,Jairzinho Rozenstruik,200.0,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,
2020-05-09,Calvin Kattar,-227.0,,,,,,1.44,,,,,,1.44,,,,,,,,,,,,,,
2020-05-09,Jeremy Stephens,187.0,,,,,,2.87,,,,,,2.87,,,,,,,,,,,,,,
2020-05-09,Aleksei Oleinik,225.0,,,,,,3.25,,,,,,3.25,,,,,,,,,,,,,,
2020-05-09,Fabricio Werdum,-278.0,,,,,,1.36,,,,,,1.36,,,,,,,,,,,,,,
2020-05-09,Carla Esparza,-152.0,,,,,,1.66,,,,,,1.66,,,,,,,,,,,,,,
2020-05-09,Michelle Waterson,125.0,,,,,,2.25,,,,,,2.25,,,,,,,,,,,,,,
2020-05-09,Niko Price,200.0,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,
2020-05-09,Vicente Luque,-250.0,,,,,,1.4,,,,,,1.4,,,,,,,,,,,,,,
2020-05-09,Ryan Spann,-455.0,,,,,,1.22,,,,,,1.22,,,,,,,,,,,,,,
2020-05-09,Sam Alvey,350.0,,,,,,4.5,,,,,,4.5,,,,,,,,,,,,,,
2020-05-09,Bryce Mitchell,-172.0,,,,,,1.58,,,,,,1.58,,,,,,,,,,,,,,
2020-05-09,Charles Rosa,140.0,,,,,,2.4,,,,,,2.4,,,,,,,,,,,,,,
2020-05-09,Greg Hardy,-250.0,,,,,,1.4,,,,,,1.4,,,,,,,,,,,,,,
2020-05-09,Yorgan de Castro,200.0,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,
2020-05-09,Anthony Pettis,-152.0,,,,,,1.66,,,,,,1.66,,,,,,,,,,,,,,
2020-05-09,Donald Cerrone,125.0,,,,,,2.25,,,,,,2.25,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0.2398,2.29,0.2648,2.28,0.2817,2.35,0.2758,2.36,,,,,0.2659,2.32
,,,,,,,,,,,,,,,0.2398,1.77,0.2648,1.78,0.2817,1.74,0.2758,1.74,,,,,0.2659,1.76
,,,,,,,,,,,,,,,-0.2491,2.14,-0.3265,2.02,-0.2853,2.22,-0.3219,2.2,,,,,-0.2979,2.14
,,,,,,,,,,,,,,,-0.2491,1.88,-0.3265,1.98,-0.2853,1.82,-0.3219,1.83,,,,,-0.2979,1.88
,,,,,,,,,,,,,,,0.4956,2.26,0.5326,2.19,0.5,2.25,0.5,2.25,,,,,0.5067,2.24
,,,,,,,,,,,,,,,0.4956,1.79,0.5326,1.84,0.5,1.8,0.5,1.8,,,,,0.5067,1.81
,,,,,,,,,,,,,,,-0.0906,4.14,-0.1294,4.18,-0.0833,4.12,-0.0774,4.43,,,,,-0.0959,4.22
,,,,,,,,,,,,,,,-0.0906,1.32,-0.1294,1.31,-0.0833,1.32,-0.0774,1.29,,,,,-0.0959,1.31
,,,,,,,,,,,,,,,0.1057,2.99,0.0902,2.9,0.1155,3.07,0.0686,3.21,,,,,0.094,3.04
,,,,,,,,,,,,,,,0.1057,1.5,0.0902,1.53,0.1155,1.48,0.0686,1.45,,,,,0.094,1.49
,,,,,,,,,,,,,,,-0.2229,2.41,-0.2335,2.34,-0.233,2.45,-0.2479,2.44,,,,,-0.2346,2.41
,,,,,,,,,,,,,,,-0.2229,1.71,-0.2335,1.75,-0.233,1.69,-0.2479,1.69,,,,,-0.2346,1.71
,,,,,,,,,,,,,,,0.057,1.75,0.0449,1.73,0.0533,1.76,0.0469,1.74,,,,,0.0504,1.75
,,,,,,,,,,,,,,,0.057,2.33,0.0449,2.36,0.0533,2.32,0.0469,2.36,,,,,0.0504,2.34
,,,,,,,,,,,,,,,0.194,1.99,0.1941,1.98,0.1802,1.97,0.1838,1.97,,,,,0.188,1.98
,,,,,,,,,,,,,,,0.194,2.01,0.1941,2.02,0.1802,2.03,0.1838,2.04,,,,,0.188,2.02
,,,,,,,,,,,,,,,-0.1919,1.75,-0.1974,1.78,-0.1602,1.76,-0.1534,1.78,,,,,-0.1762,1.77
,,,,,,,,,,,,,,,-0.1919,2.33,-0.1974,2.28,-0.1602,2.31,-0.1534,2.29,,,,,-0.1762,2.3
,,,,,,,,,,,,,,,0.0527,1.49,0.0252,1.49,0.0581,1.52,0.0,,,,,,0.0333,1.5
,,,,,,,,,,,,,,,0.0527,3.02,0.0252,3.06,0.0581,2.91,0.0,,,,,,0.0333,3.0
,,,,,,,,,,,,,,,0.3799,1.96,0.3494,1.92,0.3889,2.0,0.4039,1.97,,,,,0.3799,1.96
,,,,,,,,,,,,,,,0.3799,2.04,0.3494,2.09,0.3889,2.0,0.4039,2.04,,,,,0.3799,2.04
,,,,,,,,,,,,,,,-0.0972,2.35,-0.035,2.41,-0.0958,2.49,-0.1165,2.47,,,,,-0.0875,2.43
,,,,,,,,,,,,,,,-0.0972,1.74,-0.035,1.71,-0.0958,1.67,-0.1165,1.68,,,,,-0.0875,1.7
,,,,,,,,,,,,,,,0.0875,2.04,0.0099,2.1,0.0791,2.06,0.0819,2.06,,,,,0.0635,2.07
,,,,,,,,,,,,,,,0.0875,1.96,0.0099,1.91,0.0791,1.94,0.0819,1.95,,,,,0.0635,1.94
,,,,,,,,,,,,,,,0.1162,2.25,0.1512,2.26,0.1369,2.27,0.1211,2.24,,,,,0.1312,2.26
,,,,,,,,,,,,,,,0.1162,1.8,0.1512,1.8,0.1369,1.78,0.1211,1.8,,,,,0.1312,1.8
,,,,,,,,,,,,,,,-0.0652,2.15,-0.1229,2.14,-0.1071,2.14,-0.1336,2.05,,,,,-0.1082,2.12
,,,,,,,,,,,,,,,-0.0652,1.87,-0.1229,1.88,-0.1071,1.88,-0.1336,1.95,,,,,-0.1082,1.89
,,,,,,,,,,,,,,,0.2,2.2,0.1964,2.09,0.235,2.12,0.2394,2.06,,,,,0.2168,2.12
,,,,,,,,,,,,,,,0.2,1.84,0.1964,1.91,0.235,1.89,0.2394,1.95,,,,,0.2168,1.9
,,,,,,,,,,,,,,,-0.1614,2.1,-0.1768,1.98,-0.1455,2.14,-0.2,2.0,,,,,-0.1722,2.05
,,,,,,,,,,,,,,,-0.1614,1.91,-0.1768,2.02,-0.1455,1.88,-0.2,2.0,,,,,-0.1722,1.95
,,,,,,,,,,,,,,,0.2384,2.01,0.2542,1.97,0.1802,1.97,0.2581,1.98,,,,,0.2318,1.98
,,,,,,,,,,,,,,,0.2384,1.99,0.2542,2.03,0.1802,2.03,0.2581,2.03,,,,,0.2318,2.02
,,,,,,,,,,,,,,,0.0128,2.33,0.0566,2.49,0.0576,2.22,0.0431,2.47,,,,,0.0405,2.37
,,,,,,,,,,,,,,,0.0128,1.75,0.0566,1.67,0.0576,1.82,0.0431,1.68,,,,,0.0405,1.73
,,,,,,,,,,,,,,,-0.2208,1.64,-0.2825,1.75,-0.2012,1.68,-0.2923,1.68,,,,,-0.2519,1.69
,,,,,,,,,,,,,,,-0.2208,2.57,-0.2825,2.33,-0.2012,2.48,-0.2923,2.48,,,,,-0.2519,2.46
,,,,,,,,,,,,,,,0.0909,1.45,0.0709,1.46,0.0989,1.49,0.1177,1.45,,,,,0.094,1.46
,,,,,,,,,,,,,,,0.0909,3.22,0.0709,3.19,0.0989,3.02,0.1177,3.21,,,,,0.094,3.16
,,,,,,,,,,,,,,,0.1224,1.57,0.1141,1.58,0.1111,1.6,0.0944,1.58,,,,,0.1103,1.58
,,,,,,,,,,,,,,,0.1224,2.75,0.1141,2.72,0.1111,2.67,0.0944,2.74,,,,,0.1103,2.72
,,,,,,,,,,,,,,,0.0256,1.6,0.0089,1.59,0.0172,1.6,0.0073,1.58,,,,,0.0147,1.59
,,,,,,,,,,,,,,,0.0256,2.67,0.0089,2.68,0.0172,2.68,0.0073,2.72,,,,,0.0147,2.69
,,,,,,,,,,,,,,,-0.0556,1.42,-0.0938,1.37,-0.0303,1.45,-0.0392,1.44,,,,,-0.0567,1.42
,,,,,,,,,,,,,,,-0.0556,3.4,-0.0938,3.72,-0.0303,3.2,-0.0392,3.27,,,,,-0.0567,3.4
,,,,,,,,,,,,,,,0.6373,2.11,0.6411,2.07,0.5993,2.13,0.5993,2.13,,,,,0.6188,2.11
,,,,,,,,,,,,,,,0.6373,1.9,0.6411,1.94,0.5993,1.89,0.5993,1.89,,,,,0.6188,1.9
,,,,,,,,,,,,,,,-0.1884,4.26,-0.2016,4.15,-0.1631,4.18,-0.1789,4.11,,,,,-0.1833,4.18
,,,,,,,,,,,,,,,-0.1884,1.31,-0.2016,1.32,-0.1631,1.31,-0.1789,1.32,,,,,-0.1833,1.31
,,,,,,,,,,,,,,,-0.191,1.84,-0.218,1.8,-0.2031,1.91,-0.2144,1.86,,,,,-0.2072,1.85
,,,,,,,,,,,,,,,-0.191,2.18,-0.218,2.25,-0.2031,2.1,-0.2144,2.16,,,,,-0.2072,2.17
,,,,,,,,,,,,,,,0.1727,1.7,0.1799,1.7,0.1667,1.75,0.1803,1.74,,,,,0.1746,1.72
,,,,,,,,,,,,,,,0.1727,2.43,0.1799,2.43,0.1667,2.33,0.1803,2.36,,,,,0.1746,2.39
,,,,,,,,,,,,,,,0.0682,1.88,0.0333,1.87,0.0317,1.86,0.0317,1.86,,,,,0.041,1.87
,,,,,,,,,,,,,,,0.0682,2.14,0.0333,2.15,0.0317,2.17,0.0317,2.17,,,,,0.041,2.15
,,,,,,,,,,,,,,,-0.0554,1.71,-0.0474,1.69,-0.0186,1.69,-0.0369,1.66,,,,,-0.04,1.68
,,,,,,,,,,,,,,,-0.0554,2.41,-0.0474,2.46,-0.0186,2.45,-0.0369,2.52,,,,,-0.04,2.46
,,,,,,,,,,,,,,,0.3333,2.0,0.3293,2.03,0.3072,2.0,0.3072,2.0,,,,,0.3191,2.01
,,,,,,,,,,,,,,,0.3333,2.0,0.3293,1.97,0.3072,2.0,0.3072,2.0,,,,,0.3191,1.99
,,,,,,,,,,,,,,,-0.0444,2.45,-0.0642,2.55,-0.0444,2.39,-0.0628,2.46,,,,,-0.0544,2.46
,,,,,,,,,,,,,,,-0.0444,1.69,-0.0642,1.65,-0.0444,1.72,-0.0628,1.69,,,,,-0.0544,1.69
,,,,,,,,,,,,,,,-0.0576,1.93,-0.0653,1.98,-0.0556,1.89,-0.0556,1.89,,,,,-0.0589,1.92
,,,,,,,,,,,,,,,-0.0576,2.07,-0.0653,2.02,-0.0556,2.12,-0.0556,2.12,,,,,-0.0589,2.08
,,,,,,,,,,,,,,,0.368,2.28,0.356,2.36,0.3753,2.27,0.3837,2.3,,,,,0.3704,2.3
,,,,,,,,,,,,,,,0.368,1.78,0.356,1.74,0.3753,1.79,0.3837,1.77,,,,,0.3704,1.77
,,,,,,,,,,,,,,,-0.1907,2.83,-0.206,3.1,-0.1907,2.83,-0.207,2.97,,,,,-0.1993,2.93
,,,,,,,,,,,,,,,-0.1907,1.55,-0.206,1.48,-0.1907,1.55,-0.207,1.51,,,,,-0.1993,1.52
,,,,,,,,,,,,,,,0.3193,2.48,0.2987,2.57,0.3236,2.53,0.3263,2.52,,,,,0.3167,2.52
,,,,,,,,,,,,,,,0.3193,1.68,0.2987,1.64,0.3236,1.65,0.3263,1.66,,,,,0.3167,1.66
,,,,,,,,,,,,,,,-0.0326,3.68,-0.0367,3.95,-0.0147,3.94,-0.0357,3.86,,,,,-0.0303,3.85
,,,,,,,,,,,,,,,-0.0326,1.37,-0.0367,1.34,-0.0147,1.34,-0.0357,1.35,,,,,-0.0303,1.35
,,,,,,,,,,,,,,,0.2031,3.45,0.1998,3.72,0.1423,3.54,0.1954,3.59,,,,,0.1843,3.57
,,,,,,,,,,,,,,,0.2031,1.41,0.1998,1.37,0.1423,1.39,0.1954,1.39,,,,,0.1843,1.39
,,,,,,,,,,,,,,,0.0547,5.27,0.0234,6.34,0.0784,4.67,0.0439,5.74,,,,,0.0467,5.5
,,,,,,,,,,,,,,,0.0547,1.23,0.0234,1.19,0.0784,1.27,0.0439,1.21,,,,,0.0467,1.22
,,,,,,,,,,,,,,,-0.2453,3.85,-0.25,4.2,-0.2186,3.91,-0.2626,4.06,,,,,-0.2447,4.0
,,,,,,,,,,,,,,,-0.2453,1.35,-0.25,1.31,-0.2186,1.34,-0.2626,1.33,,,,,-0.2447,1.33
,,,,,,,,,,,,,,,0.1013,2.26,0.0582,2.29,0.0973,2.3,0.1173,2.23,,,,,0.093,2.27
,,,,,,,,,,,,,,,0.1013,1.8,0.0582,1.78,0.0973,1.77,0.1173,1.81,,,,,0.093,1.79
,,,,,,,,,,,,,,,0.0717,2.46,0.1,2.46,0.0717,2.46,0.0677,2.46,,,,,0.0776,2.46
,,,,,,,,,,,,,,,0.0717,1.68,0.1,1.68,0.0717,1.68,0.0677,1.69,,,,,0.0776,1.68
,,,,,,,,,,,,,,,0.0015,2.4,-0.0599,2.43,0.0016,2.38,-0.0019,2.4,,,,,-0.0155,2.4
,,,,,,,,,,,,,,,0.0015,1.71,-0.0599,1.7,0.0016,1.72,-0.0019,1.72,,,,,-0.0155,1.71
,,,,,,,,,,,,,,,-0.0963,1.94,-0.06,1.94,-0.0794,1.93,-0.089,1.91,,,,,-0.0814,1.93
,,,,,,,,,,,,,,,-0.0963,2.06,-0.06,2.07,-0.0794,2.07,-0.089,2.1,,,,,-0.0814,2.07
,,,,,,,,,,,,,,,0.0976,1.8,0.0933,1.86,0.0786,1.79,0.0935,1.77,,,,,0.0903,1.8
,,,,,,,,,,,,,,,0.0976,2.25,0.0933,2.16,0.0786,2.27,0.0935,2.3,,,,,0.0903,2.24
,,,,,,,,,,,,,,,0.0937,1.95,0.0231,1.9,0.0814,1.86,0.1077,1.91,,,,,0.0752,1.9
,,,,,,,,,,,,,,,0.0937,2.06,0.0231,2.11,0.0814,2.16,0.1077,2.1,,,,,0.0752,2.11
,,,,,,,,,,,,,,,0.0527,1.98,0.093,1.98,0.0791,1.94,0.0526,2.0,,,,,0.069,1.97
,,,,,,,,,,,,,,,0.0527,2.02,0.093,2.02,0.0791,2.06,0.0526,2.0,,,,,0.069,2.03
,,,,,,,,,,,,,,,0.0291,1.94,-0.0098,1.98,0.0236,1.95,0.0263,1.95,,,,,0.017,1.96
,,,,,,,,,,,,,,,0.0291,2.06,-0.0098,2.02,0.0236,2.05,0.0263,2.05,,,,,0.017,2.04
,,,,,,,,,,,,,,,0.2439,2.26,0.2488,2.27,0.25,2.25,0.2698,2.29,,,,,0.253,2.27
,,,,,,,,,,,,,,,0.2439,1.79,0.2488,1.79,0.25,1.8,0.2698,1.78,,,,,0.253,1.79
,,,,,,,,,,,,,,,-0.1502,2.38,-0.1926,2.37,-0.1364,2.38,-0.1667,2.5,,,,,-0.1623,2.41
,,,,,,,,,,,,,,,-0.1502,1.72,-0.1926,1.73,-0.1364,1.73,-0.1667,1.67,,,,,-0.1623,1.71
,,,,,,,,,,,,,,,0.2358,2.22,0.2517,2.19,0.25,2.25,0.25,2.25,,,,,0.2467,2.23
,,,,,,,,,,,,,,,0.2358,1.82,0.2517,1.84,0.25,1.8,0.25,1.8,,,,,0.2467,1.81
,,,,,,,,,,,,,,,0.0357,2.81,-0.0059,2.78,0.0303,2.83,-0.0146,2.83,,,,,0.0109,2.81
,,,,,,,,,,,,,,,0.0357,1.55,-0.0059,1.56,0.0303,1.55,-0.0146,1.55,,,,,0.0109,1.55
,,,,,,,,,,,,,,,0.0514,2.7,0.0732,2.64,0.0469,2.75,0.0536,2.63,,,,,0.056,2.68
,,,,,,,,,,,,,,,0.0514,1.59,0.0732,1.61,0.0469,1.57,0.0536,1.61,,,,,0.056,1.59
,,,,,,,,,,,,,,,-0.1583,2.13,-0.1995,2.15,-0.1503,2.21,-0.1421,2.25,,,,,-0.1635,2.18
,,,,,,,,,,,,,,,-0.1583,1.89,-0.1995,1.87,-0.1503,1.83,-0.1421,1.8,,,,,-0.1635,1.85
,,,,,,,,,,,,,,,0.2727,2.1,0.2385,2.02,0.2549,2.13,0.2143,2.09,,,,,0.2443,2.08
,,,,,,,,,,,,,,,0.2727,1.91,0.2385,1.98,0.2549,1.88,0.2143,1.92,,,,,0.2443,1.92
,,,,,,,,,,,,,,,-0.0201,2.55,0.0049,2.41,-0.0315,2.55,0.0191,2.45,,,,,-0.0077,2.49
,,,,,,,,,,,,,,,-0.0201,1.65,0.0049,1.71,-0.0315,1.65,0.0191,1.69,,,,,-0.0077,1.67
,,,,,,,,,,,,,,,0.1898,2.62,0.1792,2.59,0.1644,2.5,0.1587,2.61,,,,,0.1727,2.58
,,,,,,,,,,,,,,,0.1898,1.62,0.1792,1.63,0.1644,1.67,0.1587,1.62,,,,,0.1727,1.63
,,,,,,,,,,,,,,,-0.233,2.38,-0.2196,2.46,-0.2204,2.26,-0.2222,2.33,,,,,-0.2244,2.36
,,,,,,,,,,,,,,,-0.233,1.73,-0.2196,1.69,-0.2204,1.79,-0.2222,1.75,,,,,-0.2244,1.74
,,,,,,,,,,,,,,,0.3079,2.13,0.2839,2.23,0.3156,2.12,0.2827,2.13,,,,,0.2969,2.15
,,,,,,,,,,,,,,,0.3079,1.88,0.2839,1.81,0.3156,1.89,0.2827,1.89,,,,,0.2969,1.87
,,,,,,,,,,,,,,,-0.2429,2.12,-0.2429,2.27,-0.2364,2.1,-0.1919,2.22,,,,,-0.2298,2.18
,,,,,,,,,,,,,,,-0.2429,1.89,-0.2429,1.79,-0.2364,1.91,-0.1919,1.82,,,,,-0.2298,1.85
,,,,,,,,,,,,,,,0.1743,1.82,0.1354,1.84,0.1452,1.78,0.1287,1.87,,,,,0.1451,1.83
,,,,,,,,,,,,,,,0.1743,2.22,0.1354,2.19,0.1452,2.29,0.1287,2.14,,,,,0.1451,2.21
,,,,,,,,,,,,,,,0.2224,2.36,0.1984,2.31,0.25,2.25,0.2208,2.32,,,,,0.2223,2.31
,,,,,,,,,,,,,,,0.2224,1.74,0.1984,1.76,0.25,1.8,0.2208,1.76,,,,,0.2223,1.76
,,,,,,,,,,,,,,,-0.0278,2.8,-0.0256,2.73,-0.0152,2.71,-0.0187,2.82,,,,,-0.022,2.76
,,,,,,,,,,,,,,,-0.0278,1.56,-0.0256,1.58,-0.0152,1.59,-0.0187,1.55,,,,,-0.022,1.57
,,,,,,,,,,,,,,,0.2255,2.88,0.2174,2.87,0.2202,2.9,0.2167,2.92,,,,,0.2199,2.89
,,,,,,,,,,,,,,,0.2255,1.53,0.2174,1.53,0.2202,1.53,0.2167,1.52,,,,,0.2199,1.53
,,,,,,,,,,,,,,,-0.3654,2.54,-0.3802,2.54,-0.3333,2.67,-0.3864,2.45,,,,,-0.3673,2.55
,,,,,,,,,,,,,,,-0.3654,1.65,-0.3802,1.65,-0.3333,1.6,-0.3864,1.69,,,,,-0.3673,1.65
,,,,,,,,,,,,,,,0.2655,1.9,0.2683,1.92,0.2357,1.94,0.2976,1.91,,,,,0.2663,1.92
,,,,,,,,,,,,,,,0.2655,2.11,0.2683,2.09,0.2357,2.06,0.2976,2.1,,,,,0.2663,2.09
,,,,,,,,,,,,,,,-0.2378,1.68,-0.2426,1.74,-0.2229,1.71,-0.2319,1.77,,,,,-0.2343,1.72
,,,,,,,,,,,,,,,-0.2378,2.48,-0.2426,2.35,-0.2229,2.41,-0.2319,2.3,,,,,-0.2343,2.38
,,,,,,,,,,,,,,,0.0633,1.44,0.0319,1.43,0.0579,1.44,0.0476,1.47,,,,,0.0499,1.44
,,,,,,,,,,,,,,,0.0633,3.3,0.0319,3.3,0.0579,3.28,0.0476,3.14,,,,,0.0499,3.25
,,,,,,,,,,,,,,,0.058,1.46,0.0578,1.45,0.0686,1.45,0.0476,1.47,,,,,0.0579,1.46
,,,,,,,,,,,,,,,0.058,3.17,0.0578,3.23,0.0686,3.21,0.0476,3.14,,,,,0.0579,3.19
,,,,,,,,,,,,,,,0.2143,1.7,0.1772,1.65,0.1905,1.67,0.1905,1.67,,,,,0.1928,1.67
,,,,,,,,,,,,,,,0.2143,2.43,0.1772,2.54,0.1905,2.5,0.1905,2.5,,,,,0.1928,2.49
,,,,,,,,,,,,,,,0.001,1.83,0.0293,1.79,0.0359,1.78,0.0576,1.82,,,,,0.0304,1.81
,,,,,,,,,,,,,,,0.001,2.2,0.0293,2.26,0.0359,2.28,0.0576,2.22,,,,,0.0304,2.24
,,,,,,,,,,,,,,,-0.1345,1.45,-0.134,1.47,-0.1155,1.48,-0.1329,1.49,,,,,-0.1295,1.47
,,,,,,,,,,,,,,,-0.1345,3.25,-0.134,3.12,-0.1155,3.1,-0.1329,3.03,,,,,-0.1295,3.12
,,,,,,,,,,,,,,,0.0147,1.29,-0.0406,1.26,0.0122,1.3,-0.0308,1.26,,,,,-0.0124,1.27
,,,,,,,,,,,,,,,0.0147,4.46,-0.0406,4.89,0.0122,4.38,-0.0308,4.85,,,,,-0.0124,4.65
,,,,,,,,,,,,,,,0.2038,1.46,0.2151,1.43,0.197,1.46,0.2046,1.42,,,,,0.2048,1.44
,,,,,,,,,,,,,,,0.2038,3.19,0.2151,3.31,0.197,3.17,0.2046,3.37,,,,,0.2048,3.26
,,,,,,,,,,,,,,,0.3611,2.04,0.3656,2.03,0.3563,1.97,0.3793,2.0,,,,,0.3652,2.01
,,,,,,,,,,,,,,,0.3611,1.96,0.3656,1.97,0.3563,2.03,0.3793,2.0,,,,,0.3652,1.99
,,,,,,,,,,,,,,,-0.0152,2.71,-0.0504,2.73,0.0143,2.69,-0.0256,2.73,,,,,-0.0198,2.72
,,,,,,,,,,,,,,,-0.0152,1.59,-0.0504,1.58,0.0143,1.59,-0.0256,1.58,,,,,-0.0198,1.58
,,,,,,,,,,,,,,,0.0263,2.38,0.0521,2.4,0.0069,2.37,0.0372,2.39,,,,,0.0303,2.38
,,,,,,,,,,,,,,,0.0263,1.72,0.0521,1.71,0.0069,1.73,0.0372,1.72,,,,,0.0303,1.72
,,,,,,,,,,,,,,,-0.003,2.14,-0.0232,2.29,-0.0002,2.1,-0.0292,2.18,,,,,-0.0149,2.18
,,,,,,,,,,,,,,,-0.003,1.87,-0.0232,1.78,-0.0002,1.91,-0.0292,1.84,,,,,-0.0149,1.85
,,,,,,,,,,,,,,,-0.1155,1.7,-0.1667,1.67,-0.0962,1.73,-0.1404,1.63,,,,,-0.131,1.68
,,,,,,,,,,,,,,,-0.1155,2.43,-0.1667,2.5,-0.0962,2.38,-0.1404,2.58,,,,,-0.131,2.47
,,,,,,,,,,,,,,,0.0334,1.49,0.0613,1.5,0.0,,0.0627,1.49,,,,,0.0387,1.49
,,,,,,,,,,,,,,,0.0334,3.05,0.0613,3.01,0.0,,0.0627,3.05,,,,,0.0387,3.03
,,,,,,,,,,,,,,,0.4087,1.97,0.375,1.97,0.4087,1.97,0.4087,2.03,,,,,0.3999,1.98
,,,,,,,,,,,,,,,0.4087,2.03,0.375,2.03,0.4087,2.03,0.4087,1.97,,,,,0.3999,2.02
,,,,,,,,,,,,,,,-0.1712,2.28,-0.1569,2.33,-0.1818,2.25,-0.1905,2.43,,,,,-0.1758,2.32
,,,,,,,,,,,,,,,-0.1712,1.78,-0.1569,1.75,-0.1818,1.8,-0.1905,1.7,,,,,-0.1758,1.76
,,,,,,,,,,,,,,,0.2849,2.16,0.2316,2.18,0.2655,2.11,0.235,2.12,,,,,0.2537,2.14
,,,,,,,,,,,,,,,0.2849,1.86,0.2316,1.85,0.2655,1.9,0.235,1.89,,,,,0.2537,1.87
,,,,,,,,,,,,,,,0.0796,2.91,0.0724,2.87,0.0747,2.83,0.096,2.87,,,,,0.0805,2.87
,,,,,,,,,,,,,,,0.0796,1.52,0.0724,1.53,0.0747,1.55,0.096,1.53,,,,,0.0805,1.53
,,,,,,,,,,,,,,,-0.3436,1.94,-0.3377,1.92,-0.3138,1.89,-0.3725,1.88,,,,,-0.3427,1.91
,,,,,,,,,,,,,,,-0.3436,2.07,-0.3377,2.09,-0.3138,2.13,-0.3725,2.13,,,,,-0.3427,2.1
