Date,Fighter,DraftKings,BetMGM,Caesars,BetRivers,FanDuel,BetWay,mean_odds,DraftKings_vig,BetMGM_vig,Caesars_vig,BetRivers_vig,FanDuel_vig,BetWay_vig,mean_odds_vig,DraftKings_stripped,BetMGM_stripped,Caesars_stripped,BetRivers_stripped,FanDuel_stripped,BetWay_stripped,mean_odds_stripped
2021-05-08,Geoffrey Neal,-200.0,-166.0,-200.0,-172.0,,,-184.5,0.0513,0.0408,0.0469,0.0491,,,0.0473,0.6342,0.5996,0.6368,0.6028,,,0.6192
2021-05-08,Neil Magny,160.0,140.0,163.0,140.0,,,150.75,0.0513,0.0408,0.0469,0.0491,,,0.0473,0.3658,0.4004,0.3632,0.3972,,,0.3808
2021-05-08,Kyle Daukaus,-148.0,-142.0,-143.0,-152.0,,,-146.25,0.0513,0.0413,0.0536,0.0476,,,0.0484,0.5677,0.5635,0.5586,0.5758,,,0.5665
2021-05-08,Phil Hawes,120.0,120.0,115.0,125.0,,,120.0,0.0513,0.0413,0.0536,0.0476,,,0.0484,0.4323,0.4365,0.4414,0.4242,,,0.4335
2021-05-08,Ludovit Klein,-275.0,-260.0,-235.0,-250.0,,,-255.0,0.0559,0.0397,0.0463,0.0476,,,0.0475,0.6945,0.6946,0.6705,0.6818,,,0.6857
2021-05-08,Mike Trizano,210.0,215.0,190.0,200.0,,,203.75,0.0559,0.0397,0.0463,0.0476,,,0.0475,0.3055,0.3054,0.3295,0.3182,,,0.3143
2021-05-08,Diego Ferreira,125.0,116.0,130.0,125.0,,,124.0,0.0583,0.0393,0.0546,0.0476,,,0.0504,0.4199,0.4455,0.4123,0.4242,,,0.425
2021-05-08,Gregor Gillespie,-159.0,-136.0,-163.0,-152.0,,,-152.5,0.0583,0.0393,0.0546,0.0476,,,0.0504,0.5801,0.5545,0.5877,0.5758,,,0.575
2021-05-08,Marina Rodriguez,-225.0,-245.0,-225.0,-213.0,,,-227.0,0.0494,0.0434,0.0559,0.0441,,,0.0482,0.6597,0.6806,0.6556,0.6518,,,0.6623
2021-05-08,Michelle Waterson,180.0,200.0,175.0,175.0,,,182.5,0.0494,0.0434,0.0559,0.0441,,,0.0482,0.3403,0.3194,0.3444,0.3482,,,0.3377
2021-05-08,Alex Morono,150.0,136.0,150.0,125.0,,,140.25,0.0454,0.042,0.0454,0.0476,,,0.0451,0.3826,0.4066,0.3826,0.4242,,,0.3982
2021-05-08,Donald Cerrone,-182.0,-162.0,-182.0,-152.0,,,-169.5,0.0454,0.042,0.0454,0.0476,,,0.0451,0.6174,0.5934,0.6174,0.5758,,,0.6018
2021-05-01,Dominick Reyes,-112.0,-108.0,100.0,-111.0,,,-57.75,,,0.0556,,,,-0.1034,,,0.4737,,,,0.4083
2021-05-01,Jiri Prochazka,-108.0,-108.0,-125.0,-111.0,,,-113.0,,,0.0556,,,,-0.1034,,,0.5263,,,,0.5917
2021-05-01,Andreas Michailidis,-240.0,-215.0,-225.0,-227.0,,,-226.75,0.0531,0.0396,0.0559,0.0426,,,0.048,0.6703,0.6565,0.6556,0.6658,,,0.6622
2021-05-01,K.B. Bhullar,188.0,180.0,175.0,187.0,,,182.5,0.0531,0.0396,0.0559,0.0426,,,0.048,0.3297,0.3435,0.3444,0.3342,,,0.3378
2021-05-01,Luana Pinheiro,-167.0,-162.0,-163.0,-172.0,,,-166.0,0.051,0.042,0.04,0.0491,,,0.0456,0.5951,0.5934,0.596,0.6028,,,0.5969
2021-05-01,Randa Markos,135.0,136.0,138.0,140.0,,,137.25,0.051,0.042,0.04,0.0491,,,0.0456,0.4049,0.4066,0.404,0.3972,,,0.4031
2021-05-01,Loma Lookboonmee,-400.0,-390.0,-400.0,-400.0,,,-397.5,0.05,0.0398,0.05,0.05,,,0.0474,0.7619,0.7654,0.7619,0.7619,,,0.7628
2021-05-01,Sam Hughes,300.0,310.0,300.0,300.0,,,302.5,0.05,0.0398,0.05,0.05,,,0.0474,0.2381,0.2346,0.2381,0.2381,,,0.2372
2021-05-01,Cub Swanson,160.0,166.0,140.0,175.0,,,160.25,0.0513,0.0403,0.0531,0.0441,,,0.0469,0.3658,0.3613,0.3957,0.3482,,,0.367
2021-05-01,Giga Chikadze,-200.0,-198.0,-175.0,-213.0,,,-196.5,0.0513,0.0403,0.0531,0.0441,,,0.0469,0.6342,0.6387,0.6043,0.6518,,,0.633
2021-05-01,Kai Kamaka III,-150.0,-154.0,-150.0,-161.0,,,-153.75,0.0545,0.0411,0.0545,0.0517,,,0.0503,0.569,0.5824,0.569,0.5866,,,0.5769
2021-05-01,Tj Brown,120.0,130.0,120.0,130.0,,,125.0,0.0545,0.0411,0.0545,0.0517,,,0.0503,0.431,0.4176,0.431,0.4134,,,0.4231
2021-05-01,Krzysztof Jotko,225.0,210.0,210.0,200.0,,,211.25,0.0486,0.0409,0.0559,0.0476,,,0.0484,0.2934,0.3099,0.3055,0.3182,,,0.3065
2021-05-01,Sean Strickland,-286.0,-255.0,-275.0,-250.0,,,-266.5,0.0486,0.0409,0.0559,0.0476,,,0.0484,0.7066,0.6901,0.6945,0.6818,,,0.6935
2021-05-01,Cody Stamann,210.0,220.0,210.0,200.0,,,210.0,0.0486,0.0422,0.0559,0.0476,,,0.0486,0.3076,0.2998,0.3055,0.3182,,,0.3076
2021-05-01,Merab Dvalishvili,-265.0,-270.0,-275.0,-250.0,,,-265.0,0.0486,0.0422,0.0559,0.0476,,,0.0486,0.6924,0.7002,0.6945,0.6818,,,0.6924
2021-05-01,Luana Carolina,200.0,205.0,200.0,200.0,,,201.25,0.0476,0.0422,0.0476,0.0476,,,0.0463,0.3182,0.3146,0.3182,0.3182,,,0.3173
2021-05-01,Poliana Botelho,-250.0,-250.0,-250.0,-250.0,,,-250.0,0.0476,0.0422,0.0476,0.0476,,,0.0463,0.6818,0.6854,0.6818,0.6818,,,0.6827
2021-05-01,Dustin Jacoby,100.0,116.0,110.0,110.0,,,109.0,0.0475,0.0393,0.056,0.0578,,,0.0502,0.4773,0.4455,0.4509,0.4502,,,0.4556
2021-05-01,Ion Cutelaba,-121.0,-136.0,-138.0,-139.0,,,-133.5,0.0475,0.0393,0.056,0.0578,,,0.0502,0.5227,0.5545,0.5491,0.5498,,,0.5444
2021-05-01,Felipe Colares,120.0,120.0,120.0,110.0,,,117.5,0.0545,0.0413,0.0545,0.0578,,,0.0521,0.431,0.4365,0.431,0.4502,,,0.437
2021-05-01,Luke Sanders,-150.0,-142.0,-150.0,-139.0,,,-145.25,0.0545,0.0413,0.0545,0.0578,,,0.0521,0.569,0.5635,0.569,0.5498,,,0.563
2021-04-24,Jorge Masvidal,275.0,260.0,250.0,250.0,,,258.75,0.0562,0.0397,0.0669,0.0548,,,0.0546,0.2525,0.2672,0.2678,0.2709,,,0.2643
2021-04-24,Kamaru Usman,-375.0,-320.0,-357.0,-333.0,,,-346.25,0.0562,0.0397,0.0669,0.0548,,,0.0546,0.7475,0.7328,0.7322,0.7291,,,0.7357
2021-04-24,Jessica Andrade,340.0,410.0,333.0,400.0,,,370.75,0.0549,0.0423,0.0491,0.0476,,,0.0482,0.2155,0.1881,0.2201,0.1909,,,0.2026
2021-04-24,Valentina Shevchenko,-480.0,-550.0,-450.0,-556.0,,,-509.0,0.0549,0.0423,0.0491,0.0476,,,0.0482,0.7845,0.8119,0.7799,0.8091,,,0.7974
2021-04-24,Rose Namajunas,165.0,172.0,165.0,180.0,,,170.5,0.0441,0.0397,0.0668,0.0465,,,0.0494,0.3615,0.3536,0.3538,0.3412,,,0.3523
2021-04-24,Weili Zhang,-200.0,-205.0,-222.0,-222.0,,,-212.25,0.0441,0.0397,0.0668,0.0465,,,0.0494,0.6385,0.6464,0.6462,0.6588,,,0.6477
2021-04-24,Danaa Batgerel,-225.0,-225.0,-200.0,-222.0,,,-218.0,0.0559,0.0395,0.0441,0.0465,,,0.0465,0.6556,0.666,0.6385,0.6588,,,0.655
2021-04-24,Kevin Natividad,175.0,188.0,165.0,180.0,,,177.0,0.0559,0.0395,0.0441,0.0465,,,0.0465,0.3444,0.334,0.3615,0.3412,,,0.345
2021-04-24,Brendan Allen,-165.0,-152.0,-175.0,-161.0,,,-163.25,0.0536,0.0418,0.0619,0.0517,,,0.0525,0.5909,0.579,0.5993,0.5866,,,0.5892
2021-04-24,Karl Roberson,132.0,128.0,135.0,130.0,,,131.25,0.0536,0.0418,0.0619,0.0517,,,0.0525,0.4091,0.421,0.4007,0.4134,,,0.4108
2021-04-24,Chris Weidman,-148.0,-158.0,-138.0,-152.0,,,-149.0,0.0619,0.0398,0.056,0.0476,,,0.0509,0.562,0.589,0.5491,0.5758,,,0.5694
2021-04-24,Uriah Hall,115.0,134.0,110.0,125.0,,,121.0,0.0619,0.0398,0.056,0.0476,,,0.0509,0.438,0.411,0.4509,0.4242,,,0.4306
2021-04-24,Jeffrey Molina,-114.0,-122.0,-110.0,-111.0,,,-114.25,,0.0495,,,,,-0.1016,,0.5236,,,,,0.5936
2021-04-24,Qileng Aori,-109.0,100.0,-110.0,-111.0,,,-57.5,,0.0495,,,,,-0.1016,,0.4764,,,,,0.4064
2021-04-24,Anthony Smith,175.0,200.0,163.0,200.0,,,184.5,0.0559,0.0434,0.0469,0.0476,,,0.0485,0.3444,0.3194,0.3632,0.3182,,,0.3352
2021-04-24,Jimmy Crute,-225.0,-245.0,-200.0,-250.0,,,-230.0,0.0559,0.0434,0.0469,0.0476,,,0.0485,0.6556,0.6806,0.6368,0.6818,,,0.6648
2021-04-24,Rodrigo Vargas,195.0,184.0,200.0,187.0,,,191.5,0.0533,0.0536,0.0476,0.0426,,,0.0494,0.3218,0.3342,0.3182,0.3342,,,0.3269
2021-04-24,Zhu Rong,-250.0,-235.0,-250.0,-227.0,,,-240.5,0.0533,0.0536,0.0476,0.0426,,,0.0494,0.6782,0.6658,0.6818,0.6658,,,0.6731
2021-04-24,Ariane Carnelossi,-225.0,-210.0,-225.0,-250.0,,,-227.5,0.0559,0.0397,0.0559,0.0476,,,0.0499,0.6556,0.6515,0.6556,0.6818,,,0.6617
2021-04-24,Na Liang,175.0,176.0,175.0,200.0,,,181.5,0.0559,0.0397,0.0559,0.0476,,,0.0499,0.3444,0.3485,0.3444,0.3182,,,0.3383
2021-04-24,Alex Oliveira,115.0,108.0,120.0,110.0,,,113.25,0.0619,0.046,0.0545,0.0578,,,0.0552,0.438,0.4597,0.431,0.4502,,,0.4444
2021-04-24,Randy Brown,-148.0,-130.0,-150.0,-139.0,,,-141.75,0.0619,0.046,0.0545,0.0578,,,0.0552,0.562,0.5403,0.569,0.5498,,,0.5556
2021-04-24,Dwight Grant,-220.0,-200.0,-200.0,-189.0,,,-202.25,0.0579,0.0398,0.0469,0.0357,,,0.0454,0.6499,0.6412,0.6368,0.6315,,,0.64
2021-04-24,Stefan Sekulic,170.0,168.0,163.0,162.0,,,165.75,0.0579,0.0398,0.0469,0.0357,,,0.0454,0.3501,0.3588,0.3632,0.3685,,,0.36
2021-04-24,Pat Sabatini,-245.0,-230.0,-225.0,-250.0,,,-237.5,0.0491,0.0418,0.0559,0.0476,,,0.0485,0.6769,0.669,0.6556,0.6818,,,0.6711
2021-04-24,Tristan Connelly,195.0,190.0,175.0,200.0,,,190.0,0.0491,0.0418,0.0559,0.0476,,,0.0485,0.3231,0.331,0.3444,0.3182,,,0.3289
2021-04-17,Kelvin Gastelum,215.0,215.0,210.0,240.0,,,220.0,0.0529,0.0397,0.0559,0.046,,,0.0486,0.3015,0.3054,0.3055,0.2812,,,0.298
2021-04-17,Robert Whittaker,-278.0,-260.0,-275.0,-303.0,,,-279.0,0.0529,0.0397,0.0559,0.046,,,0.0486,0.6985,0.6946,0.6945,0.7188,,,0.702
2021-04-17,Bartosz Fabinski,-124.0,-130.0,-120.0,-125.0,,,-124.75,0.0536,0.046,,0.0556,,,0.2184,0.5254,0.5403,,0.5263,,,0.4556
2021-04-17,Gerald Meerschaert,100.0,108.0,-105.0,100.0,,,50.75,0.0536,0.046,,0.0556,,,0.2184,0.4746,0.4597,,0.4737,,,0.5444
2021-04-17,Justine Kish,250.0,280.0,210.0,225.0,,,241.25,0.0558,0.041,0.0559,0.0431,,,0.0488,0.2706,0.2528,0.3055,0.295,,,0.2794
2021-04-17,Tracy Cortez,-335.0,-350.0,-275.0,-278.0,,,-309.5,0.0558,0.041,0.0559,0.0431,,,0.0488,0.7294,0.7472,0.6945,0.705,,,0.7206
2021-04-17,Alex Munoz,135.0,146.0,120.0,125.0,,,131.5,0.051,0.0415,0.0545,0.0476,,,0.0485,0.4049,0.3903,0.431,0.4242,,,0.412
2021-04-17,Luis Pena,-167.0,-174.0,-150.0,-152.0,,,-160.75,0.051,0.0415,0.0545,0.0476,,,0.0485,0.5951,0.6097,0.569,0.5758,,,0.588
2021-04-17,Alexander Romanov,-167.0,-184.0,-138.0,-161.0,,,-162.5,0.0584,0.0416,0.056,0.0517,,,0.0514,0.591,0.622,0.5491,0.5866,,,0.5887
2021-04-17,Juan Espino,131.0,154.0,110.0,130.0,,,131.25,0.0584,0.0416,0.056,0.0517,,,0.0514,0.409,0.378,0.4509,0.4134,,,0.4113
2021-04-17,Anthony Birchak,268.0,310.0,255.0,275.0,,,277.0,0.0543,0.0398,0.0817,0.0479,,,0.0555,0.2577,0.2346,0.2604,0.2545,,,0.2514
2021-04-17,Tony Gravely,-360.0,-390.0,-400.0,-357.0,,,-376.75,0.0543,0.0398,0.0817,0.0479,,,0.0555,0.7423,0.7654,0.7396,0.7455,,,0.7486
2021-04-17,Jessica Penne,215.0,235.0,230.0,225.0,,,226.25,0.0529,0.0421,0.053,0.0431,,,0.0478,0.3015,0.2864,0.2877,0.295,,,0.2925
2021-04-17,Lupita Godinez,-278.0,-290.0,-300.0,-278.0,,,-286.5,0.0529,0.0421,0.053,0.0431,,,0.0478,0.6985,0.7136,0.7123,0.705,,,0.7075
2021-04-17,Abdul Razak Alhassan,-345.0,-310.0,-333.0,-333.0,,,-330.25,0.0531,0.0418,0.0548,0.0548,,,0.0513,0.7362,0.7258,0.7291,0.7291,,,0.7301
2021-04-17,Jacob Malkoun,260.0,250.0,250.0,250.0,,,252.5,0.0531,0.0418,0.0548,0.0548,,,0.0513,0.2638,0.2742,0.2709,0.2709,,,0.2699
2021-04-17,Andrei Arlovski,-106.0,122.0,-125.0,-111.0,,,-55.0,,0.0407,0.0556,,,,-0.2396,,0.4329,0.5263,,,,0.4666
2021-04-17,Chase Sherman,-118.0,-144.0,100.0,-111.0,,,-68.25,,0.0407,0.0556,,,,-0.2396,,0.5671,0.4737,,,,0.5334
2021-04-17,Austin Hubbard,-225.0,-245.0,-200.0,-250.0,,,-230.0,0.0494,0.0434,0.0469,0.0476,,,0.047,0.6597,0.6806,0.6368,0.6818,,,0.6657
2021-04-17,Dakota Bush,180.0,200.0,163.0,200.0,,,185.75,0.0494,0.0434,0.0469,0.0476,,,0.047,0.3403,0.3194,0.3632,0.3182,,,0.3343
2021-04-10,Kevin Holland,260.0,270.0,245.0,250.0,,,256.25,0.0479,0.0404,0.0399,0.0548,,,0.0458,0.2651,0.2598,0.2788,0.2709,,,0.2684
2021-04-10,Marvin Vettori,-335.0,-335.0,-300.0,-333.0,,,-325.75,0.0479,0.0404,0.0399,0.0548,,,0.0458,0.7349,0.7402,0.7212,0.7291,,,0.7316
2021-04-10,Jarjis Danho,250.0,260.0,250.0,250.0,,,252.5,0.0558,0.0397,0.0548,0.0548,,,0.0513,0.2706,0.2672,0.2709,0.2709,,,0.2699
2021-04-10,Yorgan de Castro,-335.0,-320.0,-333.0,-333.0,,,-330.25,0.0558,0.0397,0.0548,0.0548,,,0.0513,0.7294,0.7328,0.7291,0.7291,,,0.7301
2021-04-10,Arnold Allen,112.0,-3500.0,120.0,130.0,,,-784.5,0.0533,0.0355,0.0545,0.0517,,,0.1666,0.4478,0.9389,0.431,0.4134,,,0.7602
2021-04-10,Sodiq Yusuff,-139.0,1480.0,-150.0,-161.0,,,257.5,0.0533,0.0355,0.0545,0.0517,,,0.1666,0.5522,0.0611,0.569,0.5866,,,0.2398
2021-04-10,Mackenzie Dern,103.0,102.0,110.0,110.0,,,106.25,0.0652,0.0405,0.056,0.0578,,,0.0552,0.4624,0.4757,0.4509,0.4502,,,0.4594
2021-04-10,Nina Nunes,-134.0,-120.0,-138.0,-139.0,,,-132.75,0.0652,0.0405,0.056,0.0578,,,0.0552,0.5376,0.5243,0.5491,0.5498,,,0.5406
2021-04-10,Jordan Griffin,112.0,105.0,110.0,110.0,,,109.25,0.0602,0.0604,0.056,0.0578,,,0.0586,0.4449,0.46,0.4509,0.4502,,,0.4514
2021-04-10,Luis Saldana,-143.0,-134.0,-138.0,-139.0,,,-138.5,0.0602,0.0604,0.056,0.0578,,,0.0586,0.5551,0.54,0.5491,0.5498,,,0.5486
2021-04-10,Hunter Azure,145.0,158.0,155.0,140.0,,,149.5,0.0536,0.0404,0.045,0.0491,,,0.0468,0.3874,0.3725,0.3753,0.3972,,,0.3829
2021-04-10,Jack Shore,-182.0,-188.0,-188.0,-172.0,,,-182.5,0.0536,0.0404,0.045,0.0491,,,0.0468,0.6126,0.6275,0.6247,0.6028,,,0.6171
2021-04-10,Ignacio Bahamondes,-200.0,-196.0,-200.0,-213.0,,,-202.25,0.0543,0.041,0.0513,0.0441,,,0.0475,0.6324,0.6361,0.6342,0.6518,,,0.6388
2021-04-10,John Makdessi,158.0,164.0,160.0,175.0,,,164.25,0.0543,0.041,0.0513,0.0441,,,0.0475,0.3676,0.3639,0.3658,0.3482,,,0.3612
2021-04-10,Daniel Rodriguez,-143.0,-120.0,-138.0,-139.0,,,-135.0,0.0536,0.0455,0.056,0.0578,,,0.0535,0.5586,0.5218,0.5491,0.5498,,,0.5453
2021-04-10,Mike Perry,115.0,100.0,110.0,110.0,,,108.75,0.0536,0.0455,0.056,0.0578,,,0.0535,0.4414,0.4782,0.4509,0.4502,,,0.4547
2021-04-10,Impa Kasanganay,-305.0,-295.0,-300.0,-278.0,,,-294.5,0.0561,0.0409,0.0441,0.0431,,,0.0461,0.7131,0.7175,0.7183,0.705,,,0.7136
2021-04-10,Sasha Palatnikov,230.0,240.0,240.0,225.0,,,233.75,0.0561,0.0409,0.0441,0.0431,,,0.0461,0.2869,0.2825,0.2817,0.295,,,0.2864
2021-04-10,Mateusz Gamrot,-250.0,-245.0,-250.0,-250.0,,,-248.75,0.0533,0.0434,0.0476,0.0476,,,0.048,0.6782,0.6806,0.6818,0.6818,,,0.6806
2021-04-10,Scott Holtzman,195.0,200.0,200.0,200.0,,,198.75,0.0533,0.0434,0.0476,0.0476,,,0.048,0.3218,0.3194,0.3182,0.3182,,,0.3194
2021-04-10,Julian Marquez,-165.0,-164.0,-188.0,-164.0,,,-170.25,0.0574,0.0414,0.0528,0.0431,,,0.0488,0.5888,0.5965,0.6201,0.5955,,,0.6007
2021-04-10,Sam Alvey,130.0,138.0,150.0,137.0,,,138.75,0.0574,0.0414,0.0528,0.0431,,,0.0488,0.4112,0.4035,0.3799,0.4045,,,0.3993
2021-04-10,Jim Miller,220.0,192.0,200.0,200.0,,,203.0,0.0534,0.0647,0.0476,0.0476,,,0.0534,0.2967,0.3217,0.3182,0.3182,,,0.3133
2021-04-10,Joe Solecki,-286.0,-260.0,-250.0,-250.0,,,-261.5,0.0534,0.0647,0.0476,0.0476,,,0.0534,0.7033,0.6783,0.6818,0.6818,,,0.6867
2021-04-10,Da Un Jung,-141.0,-146.0,-138.0,-139.0,,,-141.0,0.059,0.0399,0.056,0.0578,,,0.0529,0.5525,0.5707,0.5491,0.5498,,,0.5557
2021-04-10,William Knight,111.0,124.0,110.0,110.0,,,113.75,0.059,0.0399,0.056,0.0578,,,0.0529,0.4475,0.4293,0.4509,0.4502,,,0.4443
2021-03-27,Francis Ngannou,-143.0,-144.0,-133.0,-139.0,,,-139.75,0.0451,0.0407,0.047,0.0578,,,0.0475,0.5631,0.5671,0.5452,0.5498,,,0.5565
2021-03-27,Stipe Miocic,119.0,122.0,110.0,110.0,,,115.25,0.0451,0.0407,0.047,0.0578,,,0.0475,0.4369,0.4329,0.4548,0.4502,,,0.4435
2021-03-27,Tyron Woodley,180.0,154.0,180.0,150.0,,,166.0,0.0541,0.0416,0.0494,0.0364,,,0.0464,0.3388,0.378,0.3403,0.386,,,0.3592
2021-03-27,Vicente Luque,-230.0,-184.0,-225.0,-175.0,,,-203.5,0.0541,0.0416,0.0494,0.0364,,,0.0464,0.6612,0.622,0.6597,0.614,,,0.6408
2021-03-27,Sean O'Malley,-335.0,-390.0,-350.0,-333.0,,,-352.0,0.0558,0.0398,0.0556,0.0548,,,0.0509,0.7294,0.7654,0.7368,0.7291,,,0.7411
2021-03-27,Thomas Almeida,250.0,310.0,260.0,250.0,,,267.5,0.0558,0.0398,0.0556,0.0548,,,0.0509,0.2706,0.2346,0.2632,0.2709,,,0.2589
2021-03-27,Abu Azaitar,100.0,106.0,100.0,100.0,,,101.5,0.0556,0.039,0.0556,0.0556,,,0.0514,0.4737,0.4672,0.4737,0.4737,,,0.472
2021-03-27,Marc-Andre Barriault,-125.0,-124.0,-125.0,-125.0,,,-124.75,0.0556,0.039,0.0556,0.0556,,,0.0514,0.5263,0.5328,0.5263,0.5263,,,0.528
2021-03-27,Michal Oleksiejczuk,-177.0,-180.0,-175.0,-189.0,,,-180.25,0.0557,0.0397,0.0531,0.0357,,,0.0456,0.6053,0.6184,0.6043,0.6315,,,0.6151
2021-03-27,Modestas Bukauskas,140.0,152.0,140.0,162.0,,,148.5,0.0557,0.0397,0.0531,0.0357,,,0.0456,0.3947,0.3816,0.3957,0.3685,,,0.3849
2021-03-27,Jamie Mullarkey,100.0,116.0,100.0,110.0,,,106.5,0.0652,0.0356,0.0556,0.0578,,,0.0533,0.4694,0.4471,0.4737,0.4502,,,0.4598
2021-03-27,Khama Worthy,-130.0,-134.0,-125.0,-139.0,,,-132.0,0.0652,0.0356,0.0556,0.0578,,,0.0533,0.5306,0.5529,0.5263,0.5498,,,0.5402
2021-03-27,Gillian Robertson,134.0,138.0,138.0,137.0,,,136.75,0.0529,0.0414,0.04,0.0431,,,0.0443,0.4059,0.4035,0.404,0.4045,,,0.4045
2021-03-27,Miranda Maverick,-167.0,-164.0,-163.0,-164.0,,,-164.5,0.0529,0.0414,0.04,0.0431,,,0.0443,0.5941,0.5965,0.596,0.5955,,,0.5955
2021-03-27,Abubakar Nurmagomedov,-225.0,-245.0,-250.0,-227.0,,,-236.75,0.0559,0.0434,0.0779,0.0426,,,0.0548,0.6556,0.6806,0.6627,0.6658,,,0.6665
2021-03-27,Jared Gooden,175.0,200.0,175.0,187.0,,,184.25,0.0559,0.0434,0.0779,0.0426,,,0.0548,0.3444,0.3194,0.3373,0.3342,,,0.3335
2021-03-27,Omar Morales,-215.0,-205.0,-188.0,-189.0,,,-199.25,0.0671,0.0397,0.0528,0.0357,,,0.0489,0.6396,0.6464,0.6201,0.6315,,,0.6348
2021-03-27,Shane Young,160.0,172.0,150.0,162.0,,,161.0,0.0671,0.0397,0.0528,0.0357,,,0.0489,0.3604,0.3536,0.3799,0.3685,,,0.3652
2021-03-27,Alonzo Menifield,-286.0,-275.0,-275.0,-303.0,,,-284.75,0.0534,0.041,0.0559,0.046,,,0.049,0.7033,0.7044,0.6945,0.7188,,,0.7055
2021-03-27,Fabio Cherant,220.0,225.0,210.0,240.0,,,223.75,0.0534,0.041,0.0559,0.046,,,0.049,0.2967,0.2956,0.3055,0.2812,,,0.2945
2021-03-20,Derek Brunson,168.0,180.0,150.0,187.0,,,171.25,0.0556,0.0396,0.0528,0.0426,,,0.0474,0.3534,0.3435,0.3799,0.3342,,,0.352
2021-03-20,Kevin Holland,-215.0,-215.0,-188.0,-227.0,,,-211.25,0.0556,0.0396,0.0528,0.0426,,,0.0474,0.6466,0.6565,0.6201,0.6658,,,0.648
2021-03-20,Jesse Strader,475.0,520.0,450.0,500.0,,,486.25,0.044,0.0393,0.0483,0.0438,,,0.0437,0.1666,0.1552,0.1734,0.1597,,,0.1635
2021-03-20,Montel Jackson,-670.0,-720.0,-649.0,-714.0,,,-688.25,0.044,0.0393,0.0483,0.0438,,,0.0437,0.8334,0.8448,0.8266,0.8403,,,0.8365
2021-03-20,Bruno Silva,121.0,122.0,115.0,110.0,,,117.0,0.0493,0.0407,0.0449,0.0578,,,0.048,0.4312,0.4329,0.4451,0.4502,,,0.4397
2021-03-20,J.P. Buys,-148.0,-144.0,-138.0,-139.0,,,-142.25,0.0493,0.0407,0.0449,0.0578,,,0.048,0.5688,0.5671,0.5549,0.5498,,,0.5603
2021-03-20,Macy Chiasson,-250.0,-235.0,-225.0,-250.0,,,-240.0,0.0533,0.0416,0.0559,0.0476,,,0.0495,0.6782,0.6735,0.6556,0.6818,,,0.6726
2021-03-20,Marion Reneau,195.0,194.0,175.0,200.0,,,191.0,0.0533,0.0416,0.0559,0.0476,,,0.0495,0.3218,0.3265,0.3444,0.3182,,,0.3274
2021-03-20,Adrian Yanez,-225.0,-240.0,-235.0,-222.0,,,-230.5,0.0494,0.0415,0.0405,0.0465,,,0.0443,0.6597,0.6778,0.6742,0.6588,,,0.6678
2021-03-20,Gustavo Lopez,180.0,198.0,195.0,180.0,,,188.25,0.0494,0.0415,0.0405,0.0465,,,0.0443,0.3403,0.3222,0.3258,0.3412,,,0.3322
2021-03-20,Max Griffin,-200.0,-225.0,-225.0,-227.0,,,-219.25,0.0513,0.0395,0.0559,0.0426,,,0.0472,0.6342,0.666,0.6556,0.6658,,,0.6558
2021-03-20,Song Kenan,160.0,188.0,175.0,187.0,,,177.5,0.0513,0.0395,0.0559,0.0426,,,0.0472,0.3658,0.334,0.3444,0.3342,,,0.3442
2021-03-20,Grant Dawson,-210.0,-196.0,-225.0,-189.0,,,-205.0,0.0548,0.041,0.0559,0.0357,,,0.0473,0.6422,0.6361,0.6556,0.6315,,,0.6417
2021-03-20,Leonardo Santos,165.0,164.0,175.0,162.0,,,166.5,0.0548,0.041,0.0559,0.0357,,,0.0473,0.3578,0.3639,0.3444,0.3685,,,0.3583
2021-03-20,Roman Dolidze,100.0,102.0,-125.0,-111.0,,,-8.5,0.0495,0.0405,0.0556,,,,-0.5343,0.4764,0.4757,0.5263,,,,0.1681
2021-03-20,Trevin Giles,-122.0,-120.0,100.0,-111.0,,,-63.25,0.0495,0.0405,0.0556,,,,-0.5343,0.5236,0.5243,0.4737,,,,0.8319
2021-03-20,Cheyanne Buys,-286.0,-330.0,-333.0,-278.0,,,-306.75,0.0486,0.0414,0.0632,0.0431,,,0.0493,0.7066,0.7369,0.7234,0.705,,,0.7187
2021-03-20,Montserrat Ruiz,225.0,265.0,240.0,225.0,,,238.75,0.0486,0.0414,0.0632,0.0431,,,0.0493,0.2934,0.2631,0.2766,0.295,,,0.2813
2021-03-20,Harry Hunsucker,330.0,380.0,333.0,350.0,,,348.25,0.0524,0.0388,0.0491,0.042,,,0.0453,0.221,0.2005,0.2201,0.2132,,,0.2134
2021-03-20,Tai Tuivasa,-455.0,-490.0,-450.0,-455.0,,,-462.5,0.0524,0.0388,0.0491,0.042,,,0.0453,0.779,0.7995,0.7799,0.7868,,,0.7866
2021-03-13,Belal Muhammad,205.0,220.0,210.0,240.0,,,218.75,0.081,0.0422,0.0559,0.046,,,0.0561,0.3033,0.2998,0.3055,0.2812,,,0.297
2021-03-13,Leon Edwards,-305.0,-270.0,-275.0,-303.0,,,-288.25,0.081,0.0422,0.0559,0.046,,,0.0561,0.6967,0.7002,0.6945,0.7188,,,0.703
2021-03-13,Rani Yahya,-305.0,-320.0,-300.0,-278.0,,,-300.75,0.0472,0.0397,0.053,0.0431,,,0.0457,0.7192,0.7328,0.7123,0.705,,,0.7177
