Event Name,Event Link,Location,Date,Fight Link,Fighter_R,Fighter_B,Winner,Fighter_B_KD,Fighter_R_KD,Fighter_B_STR,Fighter_R_STR,Fighter_B_TD,Fighter_R_TD,Fighter_B_SUB,Fighter_R_SUB,Weight Class,Method,Round,Time
UFC Fight Night: Costa vs. Vettori,http://www.ufcstats.com/event-details/8a9c6c4301f6d088,"Las Vegas, Nevada, USA",2021-10-23,http://www.ufcstats.com/fight-details/1fe58cdab57d233b,Tabatha Ricci,Maria Oliveira,Red,0,0,66,62,0,5,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Costa vs. Vettori,http://www.ufcstats.com/event-details/8a9c6c4301f6d088,"Las Vegas, Nevada, USA",2021-10-23,http://www.ufcstats.com/fight-details/d44d735e5079bfb8,Mason Jones,David Onama,Red,0,0,90,87,0,8,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Costa vs. Vettori,http://www.ufcstats.com/event-details/8a9c6c4301f6d088,"Las Vegas, Nevada, USA",2021-10-23,http://www.ufcstats.com/fight-details/e078d18fa9ed100d,Nicolae Negumereanu,Ike Villanueva,Red,0,0,7,11,0,0,0,0,Light Heavyweight,KO/TKO,1,1:18
UFC Fight Night: Costa vs. Vettori,http://www.ufcstats.com/event-details/8a9c6c4301f6d088,"Las Vegas, Nevada, USA",2021-10-23,http://www.ufcstats.com/fight-details/587d373f18f6c8c0,Francisco Trinaldo,Dwight Grant,Red,0,0,31,36,1,1,0,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Costa vs. Vettori,http://www.ufcstats.com/event-details/8a9c6c4301f6d088,"Las Vegas, Nevada, USA",2021-10-23,http://www.ufcstats.com/fight-details/98842f17dfe4b4ef,Alex Caceres,SeungWoo Choi,Red,1,0,33,46,0,0,0,1,Featherweight,SUB,2,3:31
UFC Fight Night: Costa vs. Vettori,http://www.ufcstats.com/event-details/8a9c6c4301f6d088,"Las Vegas, Nevada, USA",2021-10-23,http://www.ufcstats.com/fight-details/69167b996ce7a7e4,Jessica-Rose Clark,Joselyne Edwards,Red,0,0,30,18,0,5,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Costa vs. Vettori,http://www.ufcstats.com/event-details/8a9c6c4301f6d088,"Las Vegas, Nevada, USA",2021-10-23,http://www.ufcstats.com/fight-details/9fe62ea683decc55,Grant Dawson,Ricky Glenn,Blue,0,0,28,24,0,3,1,0,Lightweight,M-DEC,3,5:00
UFC Fight Night: Costa vs. Vettori,http://www.ufcstats.com/event-details/8a9c6c4301f6d088,"Las Vegas, Nevada, USA",2021-10-23,http://www.ufcstats.com/fight-details/860be3cc82895177,Marvin Vettori,Paulo Costa,Red,0,0,163,190,1,1,0,0,Light Heavyweight,U-DEC,5,5:00
UFC Fight Night: Costa vs. Vettori,http://www.ufcstats.com/event-details/8a9c6c4301f6d088,"Las Vegas, Nevada, USA",2021-10-23,http://www.ufcstats.com/fight-details/88256dd5a9aef1cc,Gregory Rodrigues,JunYong Park,Red,0,0,56,68,0,2,0,0,Middleweight,KO/TKO,2,3:13
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/18edff5447989b3f,Petr Yan,Cory Sandhagen,Red,0,1,169,149,1,0,0,1,Bantamweight,U-DEC,5,5:00
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/5ad4c0eae7512878,Islam Makhachev,Dan Hooker,Red,0,0,4,2,0,1,0,2,Lightweight,SUB,1,2:25
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/13e3e41e0c6f4e04,Alexander Volkov,Marcin Tybura,Red,0,0,58,75,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/987cdcbc809e210d,Khamzat Chimaev,Li Jingliang,Red,0,0,0,25,0,1,0,3,Welterweight,SUB,1,3:16
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/58b19ba734fe93a3,Magomed Ankalaev,Volkan Oezdemir,Red,0,1,48,66,0,1,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/d84968d7e9fcb4f3,Amanda Ribas,Virna Jandiroba,Red,1,0,50,88,1,1,0,1,Women's Strawweight,U-DEC,3,5:00
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/919fb76d2f3e5827,Glover Teixeira,Jan Blachowicz,Red,0,0,28,23,0,2,0,2,Light Heavyweight,SUB,2,3:02
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/768c86e307295944,Albert Duraev,Roman Kopylov,Red,1,0,42,71,1,1,0,1,Middleweight,U-DEC,3,5:00
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/efc6af0151f72b87,Elizeu Zaleski dos Santos,Benoit Saint Denis,Red,0,0,67,149,2,0,0,0,Welterweight,U-DEC,3,5:00
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/92c49cb075f612d7,Michal Oleksiejczuk,Shamil Gamzatov,Red,0,1,35,32,0,0,0,0,Light Heavyweight,KO/TKO,1,3:31
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/156f2425a937b22f,Lerone Murphy,Makwan Amirkhani,Red,0,1,4,4,5,0,0,0,Featherweight,KO/TKO,2,0:14
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/4a5e5232346993c7,Andre Petroski,Hu Yaozong,Red,0,0,25,72,0,4,0,6,Middleweight,SUB,3,4:46
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/6163c18411aca830,Tagir Ulanbekov,Allan Nascimento,Red,0,0,25,18,0,4,2,1,Flyweight,S-DEC,3,5:00
UFC 267: Blachowicz vs. Teixeira,http://www.ufcstats.com/event-details/3974fa35c917af1d,"Abu Dhabi, Abu Dhabi, United Arab Emirates",2021-10-30,http://www.ufcstats.com/fight-details/41cdfea7df63003f,Zubaira Tukhugov,Ricardo Ramos,Red,0,0,68,77,0,2,0,0,Featherweight,U-DEC,3,5:00
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/31b3ae9352d9389b,Kamaru Usman,Colby Covington,Red,0,2,107,123,0,1,0,0,Welterweight,U-DEC,5,5:00
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/19722043e7eb4e39,Rose Namajunas,Zhang Weili,Red,0,0,83,86,5,2,0,0,Women's Strawweight,S-DEC,5,5:00
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/c634ed84212723ca,Marlon Vera,Frankie Edgar,Red,0,1,94,88,3,0,0,1,Bantamweight,KO/TKO,3,3:50
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/a260238fdb9c47cf,Shane Burgos,Billy Quarantillo,Red,0,0,164,193,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/999a0fad4c82148d,Justin Gaethje,Michael Chandler,Red,0,1,103,116,1,0,0,0,Lightweight,U-DEC,3,5:00
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/385101e8ad828c39,Alex Pereira,Andreas Michailidis,Red,0,1,3,11,2,0,0,0,Middleweight,KO/TKO,2,0:18
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/fa3b28ff3585b4a0,Chris Curtis,Phil Hawes,Red,0,1,48,21,0,0,0,0,Middleweight,KO/TKO,1,4:27
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/095a351dd6f09f7e,Nassourdine Imavov,Edmen Shahbazyan,Red,0,0,22,42,1,0,0,4,Middleweight,KO/TKO,2,4:52
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/733dcfec0cc9b439,Ian Machado Garry,Jordan Williams,Red,0,1,22,18,0,0,0,0,Welterweight,KO/TKO,1,4:59
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/e25875165648162b,Chris Barnett,Gian Villante,Red,0,1,30,38,0,0,0,0,Heavyweight,KO/TKO,2,2:23
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/88cc78d2d5d6bcaa,Dustin Jacoby,John Allan,Red,0,0,77,153,0,0,0,0,Light Heavyweight,U-DEC,3,5:00
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/73d541adc2909dc8,Melsik Baghdasaryan,Bruno Souza,Red,0,0,46,75,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/8081cb92f71401c6,Ode Osbourne,CJ Vergara,Red,0,0,93,79,0,1,0,0,Flyweight,U-DEC,3,5:00
UFC 268: Usman vs. Covington 2,http://www.ufcstats.com/event-details/48e093ea1f43a053,"New York City, New York, USA",2021-11-06,http://www.ufcstats.com/fight-details/d69e3677060af4c7,King Green,Al Iaquinta,Red,0,1,10,28,0,0,0,0,Lightweight,KO/TKO,1,2:25
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/8636b67096df4b27,Khaos Williams,Miguel Baeza,Red,0,1,31,49,0,0,5,0,Welterweight,KO/TKO,3,1:02
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/1013cdbb6c9a4a2e,Marcos Rogerio de Lima,Ben Rothwell,Red,0,0,2,14,0,0,0,0,Heavyweight,KO/TKO,1,0:32
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/e6ce8360ef43891c,Felicia Spencer,Leah Letson,Red,0,0,17,56,1,4,0,0,Women's Featherweight,KO/TKO,3,4:25
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/73c97d5c314f1270,Song Yadong,Julio Arce,Red,0,1,13,30,0,0,0,0,Bantamweight,KO/TKO,2,1:35
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/147e984aa34e3028,Max Holloway,Yair Rodriguez,Red,0,0,159,230,1,3,0,1,Featherweight,U-DEC,5,5:00
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/c0518d213b67e754,Andrea Lee,Cynthia Calvillo,Red,0,0,47,84,1,0,0,0,Women's Flyweight,KO/TKO,2,5:00
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/a27a355f52883f3e,Sean Woodson,Collin Anglin,Red,0,1,8,50,0,0,0,0,Featherweight,KO/TKO,1,4:30
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/66eee2320e900a8a,Cortney Casey,Liana Jojua,Red,0,0,34,89,2,0,0,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/2c21abbc28e3876a,Rafael Alves,Marc Diakiese,Red,0,0,3,6,0,0,0,1,Lightweight,SUB,1,1:48
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/81bb4d9b214adf4b,Da Woon Jung,Kennedy Nzechukwu,Red,0,1,6,16,0,0,0,0,Light Heavyweight,KO/TKO,1,3:04
UFC Fight Night: Holloway vs. Rodriguez,http://www.ufcstats.com/event-details/b5abaa65f87938eb,"Las Vegas, Nevada, USA",2021-11-13,http://www.ufcstats.com/fight-details/0273dbd5dedbdbe0,Joel Alvarez,Thiago Moises,Red,0,0,11,44,0,0,0,0,Lightweight,KO/TKO,1,3:01
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/18f19b1422e8154b,Ketlen Vieira,Miesha Tate,Red,0,0,122,113,1,0,0,0,Women's Bantamweight,U-DEC,5,5:00
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/50bf4bb2f8d9aba4,Sean Brady,Michael Chiesa,Red,0,0,29,18,1,5,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/bb15c0a2911043bd,Taila Santos,Joanne Wood,Red,0,2,27,30,0,0,0,2,Women's Flyweight,SUB,1,4:49
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/1cd8f5a107f64e39,Rani Yahya,Kyung Ho Kang,Red,1,0,43,27,0,3,0,1,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/9b9ef12603e820ec,Adrian Yanez,Davey Grant,Red,0,0,98,100,0,0,0,0,Bantamweight,S-DEC,3,5:00
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/f592f168f3b8b807,Pat Sabatini,Tucker Lutz,Red,0,0,17,16,1,5,0,3,Featherweight,U-DEC,3,5:00
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/450534f9fb9b13cd,Loopy Godinez,Loma Lookboonmee,Red,0,0,15,23,1,5,0,1,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/84c68c4c387d2e32,Cody Durden,Aoriqileng,Red,0,0,65,60,1,5,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/1ff89e2a9cc2f2d2,Shayilan Nuerdanbieke,Sean Soriano,Red,0,0,35,17,2,4,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/8dd086e2e70144fd,Luana Pinheiro,Sam Hughes,Red,0,1,53,60,0,2,0,1,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Vieira vs. Tate,http://www.ufcstats.com/event-details/c95fbc085e17a532,"Las Vegas, Nevada, USA",2021-11-20,http://www.ufcstats.com/fight-details/fd60e75303622e5e,Rafa Garcia,Natan Levy,Red,0,0,47,35,3,7,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/3109d1151f149aaf,Jose Aldo,Rob Font,Red,0,2,149,86,1,0,0,1,Bantamweight,U-DEC,5,5:00
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/a38648a1c190f9be,Rafael Fiziev,Brad Riddell,Red,0,0,59,66,1,0,0,0,Lightweight,KO/TKO,3,2:20
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/b3847772199e2639,Jamahal Hill,Jimmy Crute,Red,0,1,6,4,0,0,0,0,Light Heavyweight,KO/TKO,1,0:48
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/5d64044b985004e7,Clay Guida,Leonardo Santos,Red,1,0,41,18,0,2,0,1,Lightweight,SUB,2,1:21
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/657b7da9c89352fe,Alex Morono,Mickey Gall,Red,0,1,65,90,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/9e5bbbacf1d92cb4,Chris Curtis,Brendan Allen,Red,0,1,43,61,0,0,1,0,Middleweight,KO/TKO,2,1:58
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/376dddfa82debbf4,Manel Kape,Zhalgas Zhumagulov,Red,0,2,31,53,0,0,0,0,Flyweight,KO/TKO,1,4:02
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/405bded9cc7a7c15,Bryan Barberena,Darian Weeks,Red,0,0,118,108,4,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/3fc8afbb23b9ac16,Cheyanne Vlismas,Mallory Martin,Red,0,0,80,134,0,0,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/42b28adbed6966b7,William Knight,Alonzo Menifield,Red,0,1,44,55,0,1,0,0,Light Heavyweight,U-DEC,3,5:00
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/c74b03337a8441ed,Claudio Puelles,Chris Gruetzemacher,Red,0,0,38,43,1,1,0,1,Lightweight,SUB,3,3:25
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/1ce1a43ef68ffc7d,Vince Morales,Louis Smolka,Red,0,1,23,27,0,0,0,0,Bantamweight,KO/TKO,1,2:02
UFC Fight Night: Font vs. Aldo,http://www.ufcstats.com/event-details/509697e08673d2e5,"Las Vegas, Nevada, USA",2021-12-04,http://www.ufcstats.com/fight-details/723a8a8c82cab1c8,Dusko Todorovic,Maki Pitolo,Red,0,0,13,30,0,1,1,0,Middleweight,KO/TKO,1,4:34
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/b22eab3aa1522f40,Charles Oliveira,Dustin Poirier,Red,1,0,58,73,0,0,0,3,Lightweight,SUB,3,1:02
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/0b633295d9e017a3,Julianna Pena,Amanda Nunes,Red,0,0,46,79,1,1,0,1,Women's Bantamweight,SUB,2,3:26
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/2d0d13dfc6c37ba8,Geoff Neal,Santiago Ponzinibbio,Red,0,0,91,85,1,0,0,0,Welterweight,S-DEC,3,5:00
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/795aa42785a46643,Kai Kara-France,Cody Garbrandt,Red,0,2,9,23,0,0,0,0,Flyweight,KO/TKO,1,3:21
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/8c01b7dccc4d0926,Sean O'Malley,Raulian Paiva,Red,0,1,11,39,0,0,0,0,Bantamweight,KO/TKO,1,4:42
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/6537a32e7af905b0,Josh Emmett,Dan Ige,Red,0,1,70,60,1,0,0,0,Featherweight,U-DEC,3,5:00
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/50f2539c73b98eec,Tai Tuivasa,Augusto Sakai,Red,0,1,21,34,0,0,0,0,Heavyweight,KO/TKO,2,0:26
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/9039762cb9f4abdb,Bruno Silva,Jordan Wright,Red,0,1,20,19,0,0,0,0,Middleweight,KO/TKO,1,1:28
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/16243b1470887cb6,Andre Muniz,Eryk Anders,Red,0,0,3,8,0,2,0,2,Middleweight,SUB,1,3:13
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/fc2a30bfb760bdf8,Erin Blanchfield,Miranda Maverick,Red,0,0,21,46,0,7,0,1,Women's Flyweight,U-DEC,3,5:00
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/537a5aa4c248830e,Ryan Hall,Darrick Minner,Red,0,0,26,40,1,0,0,7,Featherweight,U-DEC,3,5:00
UFC 269: Oliveira vs. Poirier,http://www.ufcstats.com/event-details/ef927e4fe2117ab8,"Las Vegas, Nevada, USA",2021-12-11,http://www.ufcstats.com/fight-details/8bcdcfb0f93f1409,Tony Kelley,Randy Costa,Red,0,0,31,82,0,0,0,0,Bantamweight,KO/TKO,2,4:15
